# Warnings for PRES
# Project : ASD_Fleet
# Update date : 20230921022801

PARAM,WMO,Country,prof_QC=F_once,prof_QC_not_filled_once,No_DMQC_older_1yr,grey_listed 
PRES,5904786,USA,,X,,
PRES,5904792,USA,,X,,
PRES,5904793,USA,,X,,
PRES,5904795,USA,,X,,
PRES,5904798,USA,,X,,
PRES,5904799,USA,,X,,
PRES,5904816,USA,,X,,
PRES,5904818,USA,,X,,
PRES,5904823,USA,,X,,
PRES,5904830,USA,,X,,
PRES,5904831,USA,,X,,
PRES,5904862,USA,,X,,
PRES,5904868,USA,,X,,
PRES,5904927,AUS,,X,,
PRES,5904928,AUS,,X,,
PRES,5904929,AUS,,X,,
PRES,5904930,AUS,,X,,
PRES,5904943,USA,,X,,
PRES,5904994,AUS,,X,,
PRES,5905002,AUS,,X,,
PRES,5905003,AUS,,X,,
PRES,5905005,AUS,,X,,
PRES,5905013,AUS,,X,,
PRES,5905017,AUS,,X,,
PRES,5905019,AUS,,X,,
PRES,5905020,AUS,,X,,
PRES,5905021,AUS,,X,,
PRES,5905026,AUS,,X,,
PRES,5905029,AUS,,X,,
PRES,5905039,AUS,,X,,
PRES,5905042,AUS,,X,,
PRES,5905068,USA,,X,,
PRES,5905077,USA,,X,,
PRES,5905082,USA,,X,,
PRES,5905083,USA,,X,,
PRES,5905084,USA,,X,,
PRES,5905085,USA,,X,,
PRES,5905086,USA,,X,,
PRES,5905088,USA,,X,,
PRES,5905089,USA,,X,,
PRES,5905090,USA,,X,,
PRES,5905096,USA,,X,,
PRES,5905098,USA,,X,,
PRES,5905114,USA,,X,,
PRES,5905115,USA,,X,,
PRES,5905126,USA,,X,,
PRES,5905150,USA,,X,,
PRES,5905156,USA,,X,,
PRES,5905179,AUS,,X,,
PRES,5905181,AUS,,X,,
PRES,5905182,AUS,,X,,
PRES,5905184,AUS,,X,,
PRES,5905185,AUS,,X,,
PRES,5905186,AUS,,X,,
PRES,5905219,JPN,,X,X,
PRES,5905231,JPN,,X,X,
PRES,5905236,USA,,X,,
PRES,5905239,USA,,X,,
PRES,5905240,USA,,X,,
PRES,5905241,USA,,X,,
PRES,5905245,USA,,X,,
PRES,5905246,USA,,X,,
PRES,5905247,USA,,X,,
PRES,5905252,USA,,X,,
PRES,5905253,USA,,X,,
PRES,5905257,USA,,X,,
PRES,5905258,USA,,X,,
PRES,5905259,USA,,X,,
PRES,5905260,USA,,X,,
PRES,5905261,USA,,X,,
PRES,5905263,USA,,X,,
PRES,5905265,NZL,,X,,
PRES,5905266,NZL,,X,,
PRES,5905270,USA,,X,,
PRES,5905273,USA,,X,,
PRES,5905274,USA,,X,,
PRES,5905278,USA,,X,,
PRES,5905288,USA,,X,,
PRES,5905323,USA,,X,,
PRES,5905324,USA,,X,,
PRES,5905353,USA,,X,,
PRES,5905354,USA,,X,,
PRES,5905365,USA,,X,,
PRES,5905379,USA,,X,,
PRES,5905392,AUS,,X,,
PRES,5905414,AUS,,X,,
PRES,5905417,AUS,,X,,
PRES,5905418,AUS,,X,,
