# Warnings for PSAL
# Project : ASD_Fleet
# Update date : 20230921022801

PARAM,WMO,Country,prof_QC=F_once,prof_QC_not_filled_once,No_DMQC_older_1yr,grey_listed 
PSAL,5904868,USA,X,,,X
PSAL,5904927,AUS,X,,,
PSAL,5904929,AUS,X,,,
PSAL,5904930,AUS,X,,,
PSAL,5904943,USA,X,,,X
PSAL,5905002,AUS,X,,,
PSAL,5905003,AUS,X,,,
PSAL,5905005,AUS,X,,,
PSAL,5905013,AUS,X,,,
PSAL,5905017,AUS,X,,,
PSAL,5905019,AUS,X,,,
PSAL,5905020,AUS,X,,,
PSAL,5905021,AUS,X,,,
PSAL,5905026,AUS,X,,,
PSAL,5905029,AUS,X,,,
PSAL,5905039,AUS,X,,,X
PSAL,5905042,AUS,X,,,
PSAL,5905068,USA,X,,,
PSAL,5905077,USA,X,,,
PSAL,5905082,USA,X,X,,X
PSAL,5905083,USA,X,,,X
PSAL,5905084,USA,X,X,,X
PSAL,5905085,USA,X,,,X
PSAL,5905086,USA,X,,,
PSAL,5905088,USA,X,,,X
PSAL,5905089,USA,X,,,X
PSAL,5905090,USA,X,,,X
PSAL,5905096,USA,X,,,X
PSAL,5905098,USA,X,,,X
PSAL,5905114,USA,X,,,X
PSAL,5905115,USA,X,,,X
PSAL,5905126,USA,X,,,X
PSAL,5905150,USA,X,,,X
PSAL,5905156,USA,X,,,X
PSAL,5905179,AUS,X,,,
PSAL,5905181,AUS,X,,,
PSAL,5905182,AUS,X,,,
PSAL,5905184,AUS,X,,,X
PSAL,5905185,AUS,X,,,X
PSAL,5905186,AUS,X,,,X
PSAL,5905219,JPN,X,,X,X
PSAL,5905231,JPN,X,,X,X
PSAL,5905236,USA,X,X,,X
PSAL,5905245,USA,X,,,X
PSAL,5905246,USA,X,,,X
PSAL,5905247,USA,X,X,,X
PSAL,5905258,USA,X,,,X
PSAL,5905260,USA,X,,,X
PSAL,5905273,USA,X,X,,X
PSAL,5905278,USA,X,,,
PSAL,5905288,USA,X,,,X
PSAL,5905323,USA,X,,,
PSAL,5905324,USA,X,,,
PSAL,5905353,USA,X,,,X
PSAL,5905354,USA,X,,,X
PSAL,5905365,USA,X,,,
PSAL,5905379,USA,X,,,
PSAL,5905392,AUS,X,,,X
PSAL,5905414,AUS,X,,,X
PSAL,5905417,AUS,X,,,X
PSAL,5905418,AUS,X,,,X
PSAL,5905456,AUS,X,,,X
PSAL,5905465,AUS,X,,,X
PSAL,5905485,AUS,X,,,X
PSAL,5905655,USA,X,,,
PSAL,5905676,USA,X,,,X
PSAL,5905682,USA,X,,,X
PSAL,5905683,USA,X,,,X
PSAL,5905684,USA,X,,,X
PSAL,5905687,USA,X,,,X
PSAL,5905688,USA,X,X,,X
PSAL,5905689,USA,X,,,X
PSAL,5905691,USA,X,X,,X
PSAL,5905693,USA,X,X,,X
PSAL,5905696,USA,X,,,X
PSAL,5905697,USA,X,X,,X
PSAL,5905698,USA,X,,,X
PSAL,5905699,USA,X,,,X
PSAL,5905700,USA,X,,,X
PSAL,5905701,USA,X,,,X
PSAL,5905702,USA,X,,,X
PSAL,5905703,USA,X,X,,X
PSAL,5905711,USA,X,,,
PSAL,5905713,USA,X,,,
PSAL,5905720,USA,X,X,,X
PSAL,5905721,USA,X,,,X
PSAL,5905722,USA,X,,,
PSAL,5905724,USA,X,,,X
PSAL,5905725,USA,X,,,
PSAL,5905732,USA,X,,,X
PSAL,5905736,USA,X,,,X
PSAL,5905739,USA,,X,X,
PSAL,5905743,USA,X,,,X
PSAL,5905744,USA,X,,,X
PSAL,5905770,USA,X,,,X
PSAL,5905778,USA,X,X,,X
PSAL,5905779,USA,X,,,X
PSAL,5905780,USA,X,,,X
PSAL,5905782,USA,X,X,,
PSAL,5905789,USA,X,,,X
PSAL,5905790,USA,X,X,,X
PSAL,5905791,USA,X,X,,X
PSAL,5905793,USA,X,X,,X
PSAL,5905794,USA,X,,,X
PSAL,5905796,USA,X,,,X
PSAL,5905841,JPN,X,,X,X
PSAL,5905842,JPN,X,,X,X
PSAL,5905845,JPN,X,,,X
PSAL,5905856,JPN,X,,X,X
PSAL,5905861,JPN,X,,X,X
PSAL,5905862,JPN,X,,,X
PSAL,5905863,JPN,X,,,X
PSAL,5905864,JPN,X,,,X
PSAL,5905865,JPN,X,,X,X
PSAL,5905876,JPN,X,,X,X
PSAL,5905877,JPN,X,,X,X
PSAL,5905967,USA,X,,,X
PSAL,5905975,USA,X,,,
PSAL,5905988,USA,X,,,
PSAL,5906012,USA,X,,,X
PSAL,5906014,USA,X,,,X
PSAL,5906016,USA,X,,,X
PSAL,5906036,USA,X,X,,X
PSAL,5906104,USA,X,,,X
PSAL,5906232,USA,X,,,X
PSAL,5906425,USA,X,X,,X
PSAL,5906459,USA,X,,,X
PSAL,5906659,AUS,X,,,X
PSAL,5906703,NZL,X,,,X
PSAL,6900701,FRA,X,,,
PSAL,6901170,GBR,X,,,X
PSAL,6901174,GBR,X,X,,
PSAL,6901192,GBR,X,,,X
PSAL,6901195,GBR,X,,,X
PSAL,6901198,GBR,X,,,X
PSAL,6901213,GBR,X,,,
PSAL,6901225,DEU,X,,,
PSAL,6901253,ESP,X,,,
PSAL,6901565,FRA,X,,,
PSAL,6901567,FRA,X,,,
PSAL,6901719,FRA,X,,,
PSAL,6901721,FRA,X,,,
PSAL,6901722,FRA,X,X,,
PSAL,6901738,FRA,X,,,
PSAL,6901751,FRA,X,,,
PSAL,6901758,FRA,,X,,
PSAL,6901772,FRA,X,,,X
PSAL,6901773,FRA,X,,,
PSAL,6901833,ITA,X,,,X
PSAL,6901868,ITA,X,,,
PSAL,6901909,DEU,X,,,
PSAL,6901921,IRL,X,,,
PSAL,6901924,IRL,X,,,X
PSAL,6901929,IRL,X,X,,X
PSAL,6901930,IRL,X,,,X
PSAL,6901933,IRL,X,,,X
PSAL,6901935,IRL,X,,,X
PSAL,6901978,NLD,X,,,
PSAL,6901979,NLD,X,,,X
PSAL,6901982,NLD,X,,,X
PSAL,6902554,DEU,X,,,
PSAL,6902565,DEU,X,,,
PSAL,6902574,DEU,X,,,
PSAL,6902575,DEU,X,,,
PSAL,6902584,DEU,X,,,
PSAL,6902602,DEU,X,,,X
PSAL,6902612,DEU,X,,,
PSAL,6902621,DEU,X,,,
PSAL,6902623,DEU,X,,,
PSAL,6902624,DEU,X,,,
PSAL,6902626,DEU,X,,,
PSAL,6902627,DEU,X,X,,
PSAL,6902634,DEU,X,,,
PSAL,6902656,FRA,X,,,X
PSAL,6902693,FRA,X,,,
PSAL,6902703,FRA,X,,,
PSAL,6902704,FRA,X,,,
PSAL,6902715,FRA,X,X,,X
PSAL,6902726,FRA,X,,,X
PSAL,6902746,FRA,X,,,
PSAL,6902757,FRA,X,,,
PSAL,6902759,FRA,X,,,
PSAL,6902760,FRA,X,X,,
PSAL,6902762,FRA,X,,,X
PSAL,6902764,FRA,X,X,,
PSAL,6902772,FRA,X,X,,X
PSAL,6902779,FRA,X,X,,X
PSAL,6902781,FRA,X,X,,X
PSAL,6902782,FRA,X,X,,X
PSAL,6902913,FRA,X,,,X
PSAL,6902914,FRA,X,,,X
PSAL,6902916,FRA,X,,,X
PSAL,6902918,FRA,X,,,X
PSAL,6902919,FRA,X,,,X
PSAL,6902921,FRA,X,,,X
PSAL,6902922,FRA,X,,,X
PSAL,6902924,FRA,X,,,X
PSAL,6902926,FRA,X,,,X
PSAL,6902928,FRA,X,X,,X
PSAL,6902943,FRA,X,,,
PSAL,6902945,FRA,X,,,X
PSAL,6902946,FRA,X,,,X
PSAL,6902947,FRA,X,,,X
PSAL,6902948,FRA,X,,,X
PSAL,6902949,FRA,X,,,X
PSAL,6902950,FRA,X,,,X
PSAL,6902964,FRA,X,,,X
PSAL,6903006,FRA,X,,,X
PSAL,6903062,FRA,X,,,
PSAL,6903175,ITA,X,,,X
PSAL,6903224,ITA,X,,,
PSAL,6903245,ITA,X,,,X
PSAL,6903266,ITA,X,X,,X
PSAL,6903268,ITA,X,,X,X
PSAL,6903273,NOR,X,,,
PSAL,6903547,NOR,X,,,X
PSAL,6903556,NOR,X,,,X
PSAL,6903557,NOR,X,X,,
PSAL,6903561,NOR,X,,,X
PSAL,6903562,NOR,X,X,,X
PSAL,6904092,DEU,X,,,X
PSAL,6904113,DEU,X,,,
PSAL,7900390,AUS,X,,,
PSAL,7900498,DEU,X,,,X
PSAL,7900504,DEU,X,,,X
